filename,atom_count
qmof-7143528.cif,84
qmof-2d067ad.cif,112
qmof-6dead95.cif,92
qmof-7cd572e.cif,108
qmof-ad50634.cif,104
qmof-f8a32e3.cif,72
qmof-611dbd4.cif,84
qmof-66698de.cif,88
qmof-d99607b.cif,106
qmof-30293ad.cif,102
qmof-8809609.cif,90
qmof-b243d26.cif,104
qmof-835ab05.cif,80
qmof-668c8ab.cif,108
qmof-fa074f8.cif,88
qmof-ab5e0e2.cif,108
qmof-63a1c88.cif,68
qmof-fa87b9a.cif,100
qmof-8b3b2f2.cif,92
qmof-6756c93.cif,94
qmof-d208280.cif,72
qmof-cea3393.cif,84
qmof-d6cf7a2.cif,82
qmof-d1ed4a4.cif,110
qmof-103e2b6.cif,64
qmof-480b093.cif,72
qmof-79ae55e.cif,64
qmof-e16b9a1.cif,100
qmof-6e23252.cif,78
qmof-2cd9068.cif,102
qmof-2a1c54e.cif,62
qmof-dbd21cd.cif,115
qmof-cd4a060.cif,104
qmof-a0e9b68.cif,82
qmof-eae6c15.cif,62
qmof-6fbadf4.cif,96
qmof-4815e94.cif,80
qmof-9ac831b.cif,76
qmof-8d610b4.cif,60
qmof-56b47d4.cif,86
qmof-1ff5688.cif,78
qmof-f8732c3.cif,108
qmof-cc51504.cif,68
qmof-1329145.cif,108
qmof-3a1b292.cif,61
qmof-80ae316.cif,118
qmof-bc6e9ad.cif,92
qmof-2e18852.cif,85
qmof-1339fce.cif,90
qmof-c81c070.cif,60
qmof-e78c96e.cif,92
qmof-480bd21.cif,110
qmof-0e5e7e0.cif,110
qmof-fead38a.cif,84
qmof-e5ce6a3.cif,66
qmof-cce872e.cif,116
qmof-63d90f9.cif,107
qmof-46c0431.cif,96
qmof-48c47a7.cif,65
qmof-6203b43.cif,96
qmof-1f1fa29.cif,82
qmof-fc22622.cif,68
qmof-f524161.cif,114
qmof-74432dc.cif,92
qmof-20f3edb.cif,88
qmof-7e5ffee.cif,104
qmof-3435b39.cif,84
qmof-1b305ca.cif,114
qmof-8d641bc.cif,120
qmof-df3c618.cif,82
qmof-b4a7320.cif,66
qmof-f6f1359.cif,88
qmof-45846c3.cif,100
qmof-ab2218a.cif,80
qmof-5704a73.cif,96
qmof-40bbb80.cif,72
qmof-b5a4fdc.cif,80
qmof-e0fa875.cif,76
qmof-12dfe13.cif,92
qmof-c330eaf.cif,110
qmof-f212589.cif,102
qmof-e647695.cif,120
qmof-0b22857.cif,72
qmof-121c857.cif,108
qmof-a72a09b.cif,92
qmof-2742f35.cif,86
qmof-bb340c4.cif,78
qmof-743e808.cif,118
qmof-390913b.cif,82
qmof-0736fd1.cif,80
qmof-5a49de7.cif,100
qmof-07ecb86.cif,72
qmof-8bc7424.cif,61
qmof-b760bf5.cif,80
qmof-bac9b75.cif,100
qmof-f295c03.cif,92
qmof-f57d4ed.cif,80
qmof-2000cb0.cif,70
qmof-94ee8a1.cif,66
qmof-90245ee.cif,108
qmof-cf6922c.cif,84
qmof-da66f66.cif,72
qmof-7afc422.cif,92
qmof-150781e.cif,98
qmof-32c9b25.cif,110
qmof-541d78e.cif,106
qmof-349a88c.cif,76
qmof-e34a57f.cif,82
qmof-82c907a.cif,108
qmof-918b373.cif,69
qmof-99f580b.cif,72
qmof-86031cd.cif,92
qmof-ad11f37.cif,70
qmof-7961300.cif,92
qmof-d55dcc4.cif,78
qmof-3cf9abb.cif,86
qmof-2f3b6d6.cif,78
qmof-cc3b49d.cif,68
qmof-cb28ce2.cif,78
qmof-398e798.cif,104
qmof-3d5971c.cif,96
qmof-ca43af8.cif,100
qmof-c14a8e9.cif,90
qmof-380a2f6.cif,84
qmof-129e0cb.cif,96
qmof-cd2b932.cif,76
qmof-a7e6a8e.cif,80
qmof-ef49c96.cif,80
qmof-546dd2b.cif,100
qmof-2a1c663.cif,116
qmof-14210e6.cif,62
qmof-d76bd38.cif,106
qmof-113a0d9.cif,80
qmof-ff2fade.cif,64
qmof-a3dbed5.cif,62
qmof-2ad11cd.cif,113
qmof-46c4388.cif,69
qmof-187ab3a.cif,64
qmof-c9439fc.cif,116
qmof-fd9ee59.cif,108
qmof-f5e0bce.cif,80
qmof-1b95eee.cif,90
qmof-c042375.cif,84
qmof-57e4499.cif,112
qmof-7f1a187.cif,88
qmof-641b71e.cif,92
qmof-fdbbab3.cif,66
qmof-760037b.cif,78
qmof-6454b36.cif,72
qmof-b0969e6.cif,84
qmof-6f8a430.cif,98
qmof-aec449c.cif,74
qmof-da7388e.cif,84
qmof-2f0a7d6.cif,98
qmof-73a5875.cif,104
qmof-bff657f.cif,98
qmof-4280630.cif,110
qmof-43f8428.cif,64
qmof-a02cfee.cif,114
qmof-9d64cd2.cif,92
qmof-99abeac.cif,86
qmof-4493e93.cif,80
qmof-04881df.cif,62
qmof-9a8be97.cif,92
qmof-ff1a19b.cif,72
qmof-1e2bfe2.cif,109
qmof-c30e806.cif,112
qmof-6848f68.cif,92
qmof-413f421.cif,86
qmof-004947a.cif,108
qmof-229d67d.cif,106
qmof-dc281d9.cif,72
qmof-a47217e.cif,69
qmof-fc5594c.cif,88
qmof-f151cd3.cif,67
qmof-96bfe65.cif,86
qmof-9d28a0a.cif,84
qmof-430704b.cif,120
qmof-6270ffb.cif,90
qmof-3f821f2.cif,62
qmof-c808556.cif,64
qmof-e778e22.cif,74
qmof-27f7861.cif,88
qmof-2f10c76.cif,86
qmof-2e883c9.cif,70
qmof-a4114e9.cif,100
qmof-9f90a7e.cif,70
qmof-2689225.cif,94
qmof-5ba77d8.cif,106
qmof-dba9b91.cif,108
qmof-185eeb8.cif,62
qmof-8d90f69.cif,68
qmof-eac69bf.cif,76
qmof-7867d26.cif,96
qmof-de74ec5.cif,98
qmof-dfb9982.cif,72
qmof-78b016a.cif,99
qmof-adff872.cif,93
qmof-7de6775.cif,98
qmof-68f7719.cif,100
qmof-c570ff7.cif,80
qmof-663129a.cif,104
qmof-a5e17b9.cif,74
qmof-2bf71ce.cif,100
qmof-a7ef366.cif,94
qmof-0c65e4f.cif,94
qmof-8fa9c85.cif,98
qmof-4453ec1.cif,116
qmof-b37eb52.cif,78
qmof-28aae3b.cif,84
qmof-d7fa9b6.cif,62
qmof-cfe9c1c.cif,64
qmof-7931216.cif,92
qmof-fef0729.cif,100
qmof-b0775d6.cif,64
qmof-882b66c.cif,112
qmof-6f15100.cif,91
qmof-8281b85.cif,84
qmof-00e611b.cif,74
qmof-73e172a.cif,82
qmof-376455d.cif,96
qmof-1e5e473.cif,94
qmof-1f8e39f.cif,78
qmof-b537f4f.cif,72
qmof-b4f2a15.cif,66
qmof-d9209b4.cif,80
qmof-e5a2fd9.cif,112
qmof-0d21efa.cif,101
qmof-4716b44.cif,76
qmof-b3fa08c.cif,64
qmof-a8a00f1.cif,68
qmof-78e92bb.cif,98
qmof-374a046.cif,82
qmof-13fa4bc.cif,94
qmof-08a8daa.cif,118
qmof-7a3e0a3.cif,96
qmof-56a6574.cif,96
qmof-633a43e.cif,61
qmof-82a10be.cif,88
qmof-9c02f4e.cif,100
qmof-3ada75c.cif,108
qmof-104309e.cif,118
qmof-52d60d3.cif,80
qmof-68c64b9.cif,68
qmof-bc2478d.cif,110
qmof-3a344c4.cif,66
qmof-98009e1.cif,82
qmof-9dc3f95.cif,80
qmof-f681436.cif,86
qmof-267b04e.cif,112
qmof-56a3cc3.cif,88
qmof-7da92ed.cif,68
qmof-81565fb.cif,100
qmof-46322fa.cif,64
qmof-e842acf.cif,92
qmof-ef79ebc.cif,78
qmof-e88dad9.cif,76
qmof-0592de4.cif,62
qmof-219f39d.cif,89
qmof-31b1596.cif,68
qmof-dd44358.cif,98
qmof-b26c8e2.cif,74
qmof-bd46da1.cif,115
qmof-8208646.cif,71
qmof-2d04c0a.cif,86
qmof-bc26dea.cif,102
qmof-6fa2d3c.cif,108
qmof-98f67f3.cif,108
qmof-6323f10.cif,116
qmof-9f661a9.cif,98
qmof-70ccc93.cif,63
qmof-235245e.cif,112
qmof-0ad7d63.cif,98
qmof-15eff87.cif,94
qmof-46e5a60.cif,90
qmof-5533340.cif,82
qmof-bf5d627.cif,104
qmof-9a7b594.cif,62
qmof-65ef97b.cif,104
qmof-b6a2fc3.cif,80
qmof-2aae36a.cif,78
qmof-a62568c.cif,120
qmof-6c1d234.cif,92
qmof-076e8b4.cif,72
qmof-17d2d80.cif,104
qmof-b1e5ed5.cif,108
qmof-573e45d.cif,118
qmof-11ed3e0.cif,88
qmof-c00d6a1.cif,96
qmof-6810890.cif,88
qmof-794dc0d.cif,88
qmof-911a5bf.cif,112
qmof-3465f36.cif,70
qmof-b76665a.cif,63
qmof-d03c776.cif,88
qmof-9444e9b.cif,62
qmof-eaed70a.cif,110
qmof-46d960b.cif,72
qmof-2e63a4b.cif,82
qmof-c970470.cif,118
qmof-5efd25c.cif,68
qmof-3cd1264.cif,76
qmof-26ae89d.cif,88
qmof-df44cd7.cif,72
qmof-d65a785.cif,94
qmof-0e27a4a.cif,64
qmof-6e0dd49.cif,84
qmof-629f821.cif,104
qmof-8190505.cif,76
qmof-d60bb3e.cif,80
qmof-9a67fd7.cif,112
qmof-2c3bc74.cif,78
qmof-f58091b.cif,96
qmof-bec91df.cif,102
qmof-5674ed3.cif,88
qmof-a93a8a2.cif,86
qmof-72b8716.cif,114
qmof-19ecede.cif,65
qmof-9e0f4d2.cif,100
qmof-fa3a819.cif,84
qmof-e4e7c8a.cif,116
qmof-8266b5a.cif,78
qmof-09eb351.cif,94
qmof-e5e66c6.cif,80
qmof-da4607d.cif,92
qmof-d1250d1.cif,108
qmof-73c6324.cif,66
qmof-c28f3c5.cif,74
qmof-1bc82b5.cif,104
qmof-377f492.cif,74
qmof-d3129ea.cif,72
qmof-213cb46.cif,76
qmof-885c8fc.cif,70
qmof-9369b89.cif,72
qmof-dcca335.cif,90
qmof-7953340.cif,116
qmof-8d08cd1.cif,66
qmof-7f88bd0.cif,82
qmof-d972a90.cif,88
qmof-b1632e7.cif,62
qmof-6851f8d.cif,98
qmof-fb95d60.cif,76
qmof-39f26c0.cif,80
qmof-50413d8.cif,76
qmof-7893b70.cif,96
qmof-8955ecc.cif,120
qmof-6b29f4f.cif,117
qmof-6500a22.cif,64
qmof-6efe8f8.cif,92
qmof-929b067.cif,114
qmof-55e2cda.cif,64
qmof-cea32da.cif,104
qmof-dadb631.cif,84
qmof-9a9eea2.cif,80
qmof-276e333.cif,110
qmof-075d3eb.cif,74
qmof-c1b5346.cif,116
qmof-7c7ec88.cif,92
qmof-a3d0c86.cif,94
qmof-88f4e11.cif,74
qmof-483d39b.cif,110
qmof-f405a54.cif,83
qmof-aa24aa4.cif,102
qmof-5e1f138.cif,104
qmof-9642661.cif,76
qmof-215dc85.cif,120
qmof-43aa38c.cif,116
qmof-a7efc17.cif,77
qmof-e135c8c.cif,88
qmof-160bc38.cif,94
qmof-839a2a7.cif,112
qmof-a13f65c.cif,120
qmof-217ed7d.cif,60
qmof-b0b1d6e.cif,114
qmof-e37432a.cif,86
qmof-2e121b8.cif,92
qmof-42b6d9f.cif,90
qmof-c398d5c.cif,112
qmof-d1cbf2f.cif,112
qmof-455307c.cif,68
qmof-bf55af2.cif,112
qmof-e54c960.cif,86
qmof-94017ac.cif,60
qmof-ef2bb11.cif,104
qmof-7aa2739.cif,118
qmof-581d608.cif,96
qmof-c44dbdf.cif,88
qmof-fe66204.cif,120
qmof-f7c5619.cif,94
qmof-54c5b1e.cif,100
qmof-e9454a4.cif,116
qmof-260ab77.cif,70
qmof-0d4a2d9.cif,88
qmof-702a0a9.cif,112
qmof-2b3c904.cif,72
qmof-ab42336.cif,60
qmof-0b15fc2.cif,98
qmof-803f80f.cif,72
qmof-9022510.cif,118
qmof-09c181e.cif,82
qmof-9256da0.cif,72
qmof-829dfe7.cif,64
qmof-48f26c5.cif,76
qmof-c818b8d.cif,94
qmof-ce84df4.cif,71
qmof-918c8d1.cif,78
qmof-0afaf89.cif,66
qmof-d1d61f9.cif,73
qmof-13463bb.cif,114
qmof-175a5d9.cif,96
qmof-0a61a8e.cif,60
qmof-c2c7421.cif,96
qmof-f7c5ef4.cif,76
qmof-3e96a80.cif,68
qmof-5a5fe74.cif,102
qmof-7a9afb6.cif,72
qmof-13af5eb.cif,80
qmof-2596182.cif,62
qmof-9b11723.cif,99
qmof-e07df46.cif,64
qmof-8fe4b3e.cif,62
qmof-597cc0a.cif,106
qmof-9c487ce.cif,74
qmof-83d54f4.cif,68
qmof-2042bd9.cif,68
qmof-36fe364.cif,116
qmof-9a09873.cif,60
qmof-17a4115.cif,116
qmof-e3b01b7.cif,94
qmof-46f7d3f.cif,116
qmof-dc36a7d.cif,96
qmof-2337586.cif,116
qmof-62c2018.cif,74
qmof-1d7e777.cif,106
qmof-5d60111.cif,94
qmof-a24f2aa.cif,76
qmof-084244e.cif,86
qmof-e716d7b.cif,70
qmof-62aef15.cif,72
qmof-4cd5f97.cif,64
qmof-8a7f6ff.cif,104
qmof-e660055.cif,70
qmof-30356d7.cif,60
qmof-e834939.cif,116
qmof-5697fd8.cif,72
qmof-02e17f1.cif,102
qmof-9b0abc5.cif,70
qmof-cbe57c8.cif,62
qmof-73c479b.cif,66
qmof-70b2910.cif,76
qmof-ce0eb61.cif,86
qmof-229e397.cif,66
qmof-1b1031a.cif,78
qmof-0e578b6.cif,74
qmof-bf69fe8.cif,72
qmof-a4fe582.cif,72
qmof-0ea4b27.cif,98
qmof-5d499dc.cif,92
qmof-37e26c7.cif,80
qmof-8b14ecb.cif,60
qmof-61d7076.cif,74
qmof-96dbdd3.cif,84
qmof-eb3d8ac.cif,68
qmof-0056327.cif,76
qmof-9d4eb95.cif,66
qmof-e08aa2c.cif,90
qmof-e0f1076.cif,76
qmof-5e9d023.cif,70
qmof-5b13ca9.cif,60
qmof-516c757.cif,84
qmof-d5e7f66.cif,100
qmof-c6bc0b3.cif,72
qmof-0919853.cif,108
qmof-ad52eb9.cif,84
qmof-ecddce9.cif,114
qmof-ea9f3d3.cif,100
qmof-65f8632.cif,60
qmof-e48f824.cif,92
qmof-964c967.cif,108
qmof-976e488.cif,100
qmof-1a60246.cif,79
qmof-ab54701.cif,60
qmof-52e1c67.cif,114
qmof-42bd54c.cif,80
qmof-fe786c1.cif,114
qmof-9535ce3.cif,110
qmof-c5996c8.cif,92
qmof-41e59b9.cif,68
qmof-48bcbc2.cif,96
qmof-f31f65c.cif,112
qmof-5f546dd.cif,61
qmof-5324e1b.cif,108
qmof-3ed54a7.cif,88
qmof-492bc03.cif,89
qmof-3450d20.cif,118
qmof-3a7c51f.cif,86
qmof-dc328b4.cif,106
qmof-7e2fd26.cif,112
qmof-6c38eb4.cif,102
qmof-26d6869.cif,90
qmof-02b9923.cif,100
qmof-bda4bd3.cif,102
qmof-3a7d3be.cif,80
qmof-8aba187.cif,92
qmof-391b168.cif,68
qmof-3383551.cif,72
qmof-2dc3acb.cif,90
qmof-d0d4f76.cif,115
qmof-58bd82c.cif,78
qmof-072e137.cif,60
qmof-0523aea.cif,112
qmof-02d5be9.cif,104
qmof-5b10b0b.cif,106
qmof-a254fea.cif,60
qmof-9a8fdd8.cif,60
qmof-3adcc4f.cif,120
qmof-d135d88.cif,100
qmof-0bd5270.cif,84
qmof-83e07e9.cif,110
qmof-a4a4669.cif,106
qmof-eb6363e.cif,98
qmof-28f26b6.cif,74
qmof-64496fb.cif,88
qmof-002a6da.cif,70
qmof-579a1f8.cif,84
qmof-2134db0.cif,60
qmof-49c86f7.cif,106
qmof-d3b25c3.cif,96
qmof-91eae4e.cif,77
qmof-cb1c2d5.cif,104
qmof-6f4ab46.cif,88
qmof-35dcdc8.cif,64
qmof-d76cb3a.cif,70
qmof-d9d32cd.cif,116
qmof-68bc391.cif,116
qmof-6e59ecb.cif,86
qmof-8bd5dca.cif,80
qmof-6492d35.cif,76
qmof-1d2c247.cif,100
qmof-09ba5e4.cif,86
qmof-1b51066.cif,88
qmof-5cbb170.cif,92
qmof-6a3f73b.cif,89
qmof-3ab81f0.cif,60
qmof-68e2724.cif,80
qmof-1eaffa4.cif,70
qmof-e9bfd48.cif,120
qmof-567a5c4.cif,96
qmof-270f527.cif,76
qmof-93c87bd.cif,116
qmof-6a10907.cif,116
qmof-d248652.cif,96
qmof-d68a206.cif,102
qmof-b89807d.cif,68
qmof-52acdcc.cif,62
qmof-6f2f136.cif,92
qmof-fc40d70.cif,96
qmof-4260ac8.cif,88
qmof-f9c3fbb.cif,86
qmof-7003032.cif,72
qmof-ef48139.cif,104
qmof-ef126da.cif,72
qmof-3eba276.cif,96
qmof-ecf163d.cif,114
qmof-d419bf6.cif,64
qmof-c659bd8.cif,92
qmof-7749ab4.cif,70
qmof-ea7f7dc.cif,100
qmof-2250196.cif,110
qmof-df79c2c.cif,86
qmof-dd494b4.cif,94
qmof-9e9806d.cif,84
qmof-eeccd6b.cif,62
qmof-e1fba52.cif,78
qmof-db13ee3.cif,72
qmof-c2973f6.cif,108
qmof-fb68eb8.cif,82
qmof-029d2b0.cif,95
qmof-dbb4b69.cif,88
qmof-5aee12f.cif,90
qmof-d57ce36.cif,62
qmof-4e4871b.cif,114
qmof-7e58962.cif,92
qmof-68cbbe0.cif,88
qmof-7c417f3.cif,102
qmof-e5bc0b8.cif,80
qmof-4caa2e3.cif,90
qmof-10301bb.cif,68
qmof-66283ef.cif,71
qmof-71eb881.cif,80
qmof-5ae829a.cif,118
qmof-69514c4.cif,90
qmof-bc1ce5c.cif,92
qmof-0d83a18.cif,88
qmof-d0263a7.cif,92
qmof-4af0f7c.cif,66
qmof-d44edd6.cif,100
qmof-b59197e.cif,72
qmof-53530b6.cif,113
qmof-9383c98.cif,92
qmof-190750b.cif,116
qmof-8874408.cif,88
qmof-d270b21.cif,87
qmof-0eba9d1.cif,60
qmof-0c21f93.cif,84
qmof-8c8b556.cif,60
qmof-ee77db8.cif,96
qmof-868bfa7.cif,68
qmof-f332558.cif,116
qmof-b8b8984.cif,100
qmof-6ab2c9d.cif,71
qmof-922a0bb.cif,77
qmof-4dbedd6.cif,96
qmof-ee96c92.cif,120
qmof-7943fa6.cif,108
qmof-ea665d6.cif,108
qmof-84c5c07.cif,68
qmof-5e8f45c.cif,85
qmof-2b1d7b8.cif,78
qmof-2b4dbfa.cif,73
qmof-197ad3f.cif,84
qmof-7f04d5c.cif,84
qmof-1ee9184.cif,116
qmof-1c6930e.cif,84
qmof-ae2eedb.cif,76
qmof-09e1d24.cif,92
qmof-a4f16de.cif,76
qmof-1929d06.cif,104
qmof-0ba6264.cif,76
qmof-b7f7543.cif,93
qmof-e4b26b1.cif,69
qmof-5a15f19.cif,66
qmof-9651473.cif,110
qmof-b22f748.cif,84
qmof-5a32162.cif,70
qmof-173e029.cif,81
qmof-70c044b.cif,60
qmof-d8a055c.cif,62
qmof-f04c67c.cif,62
qmof-69314a9.cif,90
qmof-05d43e5.cif,92
qmof-c3bfa40.cif,92
qmof-bb9be5b.cif,120
qmof-6469d8b.cif,92
qmof-6660b5e.cif,79
qmof-8cd9d78.cif,88
qmof-6cf28ef.cif,95
qmof-d5825a6.cif,113
qmof-661484e.cif,94
qmof-25b0904.cif,112
qmof-4badd07.cif,60
qmof-1265f27.cif,62
qmof-e17ecdb.cif,89
qmof-c158621.cif,76
qmof-9e44906.cif,120
qmof-83713ea.cif,69
qmof-1f55141.cif,100
qmof-76cf28c.cif,88
qmof-cff9a36.cif,70
qmof-9dd9532.cif,82
qmof-577237b.cif,114
qmof-81003ca.cif,68
qmof-4b62488.cif,70
qmof-408d287.cif,105
qmof-01a84ba.cif,88
qmof-5b751c9.cif,92
qmof-9533602.cif,82
qmof-247e926.cif,72
qmof-f22081b.cif,120
qmof-7a0465a.cif,94
qmof-286c11a.cif,110
qmof-405b604.cif,64
qmof-bf84f9f.cif,86
qmof-6438955.cif,96
qmof-efea375.cif,88
qmof-a37c7c3.cif,118
qmof-c80c803.cif,102
qmof-a3dadbc.cif,62
qmof-c0bb078.cif,94
qmof-d23528f.cif,98
qmof-efb2482.cif,102
qmof-eeabd2e.cif,114
qmof-9621c39.cif,84
qmof-8fef316.cif,66
qmof-09a0de8.cif,116
qmof-c2c0d1c.cif,92
qmof-d17ad2a.cif,80
qmof-e6dcf60.cif,96
qmof-159e454.cif,78
qmof-12d4741.cif,112
qmof-398b764.cif,76
qmof-7322852.cif,86
qmof-a95989e.cif,106
qmof-d208f10.cif,90
qmof-266afab.cif,60
qmof-ecef75e.cif,80
qmof-f1af4d5.cif,74
qmof-6a919c5.cif,96
qmof-4387803.cif,96
qmof-80b98b7.cif,96
qmof-2ea7167.cif,64
qmof-912bab6.cif,64
qmof-a19ee17.cif,74
qmof-72c22fc.cif,74
qmof-0b31941.cif,88
qmof-a9f842f.cif,90
qmof-3a34e66.cif,83
qmof-a8117e2.cif,108
qmof-6b4d50c.cif,116
qmof-1fc378d.cif,84
qmof-9b25d13.cif,90
qmof-0c3622c.cif,100
qmof-94a607c.cif,112
qmof-b4e2512.cif,60
qmof-f391693.cif,104
qmof-f4581c4.cif,60
qmof-45e3743.cif,84
qmof-8564c30.cif,65
qmof-f360972.cif,68
qmof-d0ad78c.cif,102
qmof-b2a0a76.cif,109
qmof-c8b91c4.cif,88
qmof-94ec8a2.cif,66
qmof-3abcd4a.cif,114
qmof-7f0ff56.cif,76
qmof-8e757ac.cif,92
qmof-697208e.cif,96
qmof-3110c7f.cif,64
qmof-3288dd3.cif,88
qmof-8456d8c.cif,88
qmof-e819917.cif,104
qmof-461359c.cif,89
qmof-b66eff0.cif,84
qmof-fbd27bc.cif,62
qmof-668a82c.cif,68
qmof-7e5ab0e.cif,92
qmof-d1f08b0.cif,80
qmof-1e99374.cif,116
qmof-74f2403.cif,102
qmof-6cdd83e.cif,64
qmof-1a6228b.cif,88
qmof-504558f.cif,98
qmof-08ed257.cif,74
qmof-4f44989.cif,116
qmof-65535b4.cif,90
qmof-b03916f.cif,80
qmof-2e17133.cif,74
qmof-909d17d.cif,94
qmof-8e03f25.cif,92
qmof-ddbf934.cif,112
qmof-88f93c8.cif,68
qmof-b0b9351.cif,64
qmof-bd47743.cif,86
qmof-305d51c.cif,84
qmof-bad4c4a.cif,76
qmof-3d45a02.cif,84
qmof-837f84a.cif,92
qmof-455e906.cif,60
qmof-9f6fc79.cif,76
qmof-9b4b8a0.cif,92
qmof-9753f6c.cif,72
qmof-6e77811.cif,80
qmof-a633d5a.cif,86
qmof-3546d7f.cif,86
qmof-e21e341.cif,66
qmof-6822f6b.cif,74
qmof-dbfd491.cif,88
qmof-f38caad.cif,118
qmof-903f0ae.cif,84
qmof-99f4447.cif,96
qmof-32ad761.cif,64
qmof-9ae3430.cif,88
qmof-3d4ee1f.cif,104
qmof-083b0f1.cif,74
qmof-a1de534.cif,64
qmof-2c1bb43.cif,92
qmof-f264bce.cif,89
qmof-8636073.cif,102
qmof-0d6ee63.cif,102
qmof-3c74de3.cif,102
qmof-6a95fdb.cif,92
qmof-3390755.cif,72
qmof-09319e1.cif,80
qmof-5b72dfa.cif,80
qmof-b420251.cif,61
qmof-413a937.cif,76
qmof-8057166.cif,80
qmof-4d736f8.cif,72
qmof-68a8246.cif,70
qmof-40c1cc0.cif,82
qmof-d265887.cif,96
qmof-00c7bfb.cif,104
qmof-50307ac.cif,76
qmof-02485bd.cif,104
qmof-0f33589.cif,68
qmof-8d6dc8f.cif,66
qmof-9cec9af.cif,97
qmof-b023388.cif,90
qmof-b6897ab.cif,112
qmof-79f0214.cif,84
qmof-ab031ec.cif,92
qmof-94a4870.cif,90
qmof-32c07bc.cif,94
qmof-3af99cd.cif,88
qmof-563bfea.cif,108
qmof-09cb4ce.cif,92
qmof-e0d2b23.cif,62
qmof-cd72e31.cif,108
qmof-cd0f38e.cif,61
qmof-be80aaf.cif,108
qmof-2aa0084.cif,76
qmof-d76fd42.cif,98
qmof-425fd89.cif,116
qmof-fa00f07.cif,63
qmof-e590c4c.cif,64
qmof-4acb06b.cif,72
qmof-e5c7eaf.cif,78
qmof-5cf67b8.cif,62
qmof-41c8b63.cif,100
qmof-0e4f65c.cif,99
qmof-43cd502.cif,114
qmof-0e86d2f.cif,72
qmof-fcceb2e.cif,96
qmof-9fa0563.cif,90
qmof-a5b4f8a.cif,88
qmof-235b607.cif,96
qmof-df7fc19.cif,116
qmof-90cfb6b.cif,100
qmof-0c10f91.cif,104
qmof-d53fad7.cif,104
qmof-1a901aa.cif,70
qmof-2b64584.cif,110
qmof-3404b3b.cif,100
qmof-b2529fd.cif,92
qmof-3a1e8d9.cif,84
qmof-a36c542.cif,64
qmof-a257fa8.cif,104
qmof-c7f7b10.cif,72
qmof-ecac71f.cif,106
qmof-8e61c5b.cif,72
qmof-b7f954d.cif,77
qmof-f61cb8f.cif,92
qmof-2dbf6de.cif,112
qmof-5718ab1.cif,66
qmof-ba47039.cif,98
qmof-c2fa921.cif,90
qmof-5b4423d.cif,80
qmof-292f4be.cif,92
qmof-d652c63.cif,104
qmof-2b2292f.cif,92
qmof-0aec630.cif,100
qmof-9bc77ec.cif,75
qmof-00a7fd4.cif,92
qmof-ccc24a6.cif,60
qmof-5cbf12d.cif,66
qmof-7ac83bb.cif,108
qmof-b0dde37.cif,96
qmof-9b1be38.cif,76
qmof-86929da.cif,84
qmof-6d69c36.cif,92
qmof-8a79b08.cif,82
qmof-e036ae1.cif,114
qmof-e3311db.cif,78
qmof-39c9aa4.cif,120
qmof-caff655.cif,82
qmof-4bdff9f.cif,96
qmof-20fefbe.cif,114
qmof-8b6c81e.cif,110
qmof-99a13dc.cif,66
qmof-ae6b8ab.cif,112
qmof-c3c6d8e.cif,82
qmof-694bbd9.cif,86
qmof-f2f8255.cif,88
qmof-4cbf5c8.cif,104
qmof-cc249f5.cif,118
qmof-5bd4a24.cif,108
qmof-2c27f61.cif,80
qmof-da7a7b4.cif,64
qmof-fbac6ec.cif,118
qmof-e6d5869.cif,94
qmof-c0d0be0.cif,66
qmof-7c6e22e.cif,78
qmof-6e0c71a.cif,88
qmof-722e85a.cif,104
qmof-038aa2d.cif,62
qmof-a19fb5f.cif,108
qmof-86a60b4.cif,98
qmof-ae25101.cif,84
qmof-d4f6af2.cif,114
qmof-6d9d540.cif,74
qmof-d65b5bf.cif,76
qmof-7dda0f8.cif,114
qmof-9a4ccd1.cif,88
qmof-945b0cc.cif,92
qmof-f3dd1bc.cif,92
qmof-9c92284.cif,81
qmof-8ff5155.cif,112
qmof-9e8d12d.cif,92
qmof-d02ff27.cif,99
qmof-1fe2c67.cif,97
qmof-f473138.cif,102
qmof-255b822.cif,107
qmof-1a49402.cif,80
qmof-1a422b8.cif,90
qmof-a1aff6a.cif,60
qmof-d5e6031.cif,80
qmof-863257c.cif,100
qmof-56d364d.cif,94
qmof-6dc41b1.cif,98
qmof-12b0750.cif,100
qmof-41b92d0.cif,86
qmof-d529df5.cif,64
qmof-518d206.cif,96
qmof-2fa85e9.cif,74
qmof-f161d3d.cif,76
qmof-e132d67.cif,78
qmof-ce41736.cif,74
qmof-41bc44e.cif,104
qmof-6429819.cif,75
qmof-053334d.cif,73
qmof-c43eb20.cif,101
qmof-88d58af.cif,92
qmof-6d89826.cif,65
qmof-d2ddfa4.cif,88
qmof-e188b1a.cif,118
qmof-12229f3.cif,108
qmof-fa669aa.cif,70
qmof-3067afa.cif,78
qmof-e7f4b5f.cif,96
qmof-ec0e783.cif,92
qmof-f1ab94c.cif,104
qmof-bfac7fa.cif,68
qmof-96b3e9d.cif,67
qmof-e18a048.cif,108
qmof-17246e7.cif,68
qmof-f1ca35f.cif,72
qmof-d4582ac.cif,90
qmof-1a54af9.cif,100
qmof-26b1eed.cif,110
qmof-a4a3887.cif,86
qmof-6743746.cif,62
qmof-3e88d01.cif,64
qmof-dc3b39d.cif,82
